Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed)
02-11-2021,02:00,02:15,0,75656.25,0,0,0,25906.25,0,79937.5,427720,49.94,1,-0.946
02-11-2021,02:15,02:30,0,74906.25,0,0,0,26187.5,0,79375,427940,49.95,1,-0.944
02-11-2021,02:30,02:45,0,75125,0,0,0,25968.75,0,79468.75,427880,49.94,1,-0.945
02-11-2021,02:45,03:00,0,75062.5,0,0,0,26000,0,79468.75,428020,49.94,1,-0.945
02-11-2021,03:00,03:15,0,74906.25,0,0,0,26187.5,0,79312.5,428020,49.93,1,-0.944
02-11-2021,03:15,03:30,0,74656.25,0,0,0,26125,0,79093.75,428040,49.9,1,-0.944
02-11-2021,03:30,03:45,0,73593.75,0,0,0,26562.5,0,78250,428540,49.98,1,-0.94
02-11-2021,03:45,04:00,0,74031.25,0,0,0,26218.75,0,78562.5,428340,49.97,1,-0.942
02-11-2021,04:00,04:15,0,75406.25,0,0,0,25937.5,0,79718.75,428180,50.01,1,-0.946
02-11-2021,04:15,04:30,0,76687.5,0,0,0,25531.25,0,80812.5,427820,49.99,1,-0.949
02-11-2021,04:30,04:45,0,76031.25,0,0,0,25343.75,0,80187.5,427840,50.02,1,-0.948
02-11-2021,04:45,05:00,0,76500,0,0,0,24562.5,0,80312.5,427160,49.95,1,-0.953
02-11-2021,05:00,05:15,0,77781.25,0,0,0,24156.25,0,81468.75,426840,49.95,1,-0.955
02-11-2021,05:15,05:30,0,79156.25,0,0,0,23218.75,0,82500,426240,50.02,1,-0.959
02-11-2021,05:30,05:45,0,80500,0,0,0,22593.75,0,83593.75,425340,49.94,1,-0.963
02-11-2021,05:45,06:00,0,81218.75,0,0,0,22437.5,0,84281.25,425020,49.96,1,-0.964
02-11-2021,06:00,06:15,0,82312.5,0,0,0,22437.5,0,85312.5,424940,50,1,-0.965
02-11-2021,06:15,06:30,0,82781.25,0,0,0,20750,0,85343.75,424060,50,1,-0.97
02-11-2021,06:30,06:45,0,82031.25,0,0,0,20562.5,0,84562.5,423620,49.98,1,-0.97
02-11-2021,06:45,07:00,0,81062.5,0,0,0,21593.75,0,83906.25,424020,49.97,1,-0.966
02-11-2021,07:00,07:15,0,80375,0,0,0,22156.25,0,83375,424160,49.97,1,-0.964
02-11-2021,07:15,07:30,0,80937.5,0,0,0,21218.75,0,83656.25,423520,49.98,1,-0.968
02-11-2021,07:30,07:45,0,77218.75,0,0,0,22343.75,0,80406.25,424680,50.02,1,-0.96
02-11-2021,07:45,08:00,0,73843.75,0,0,0,24062.5,0,77656.25,425500,50.05,1,-0.951
02-11-2021,08:00,08:15,0,72625,0,0,0,24593.75,0,76687.5,425920,50.03,1,-0.947
02-11-2021,08:15,08:30,0,72406.25,0,0,0,23531.25,0,76156.25,425540,50,1,-0.951
02-11-2021,08:30,08:45,0,73406.25,0,0,0,23062.5,0,76937.5,424980,49.99,1,-0.954
02-11-2021,08:45,09:00,0,74000,0,0,0,22656.25,0,77375,424700,49.97,1,-0.956
02-11-2021,09:00,09:15,0,73031.25,0,0,0,22312.5,0,76375,424580,49.92,1,-0.956
02-11-2021,09:15,09:30,0,73375,0,0,0,21375,0,76437.5,424060,49.94,1,-0.96
02-11-2021,09:30,09:45,0,72125,0,0,0,20968.75,0,75125,423900,49.87,1,-0.96
02-11-2021,09:45,10:00,0,70437.5,0,0,0,21406.25,0,73593.75,424520,50,1,-0.957
02-11-2021,10:00,10:15,0,70625,0,0,0,20093.75,0,73437.5,423840,49.97,1,-0.962
02-11-2021,10:15,10:30,0,72062.5,0,0,0,19406.25,0,74656.25,423440,49.98,1,-0.965
02-11-2021,10:30,10:45,0,72031.25,0,0,0,19875,0,74687.5,423600,50.02,1,-0.964
02-11-2021,10:45,11:00,0,72687.5,0,0,0,20375,0,75500,423880,50.02,1,-0.963
02-11-2021,11:00,11:15,0,71687.5,0,0,0,20312.5,0,74531.25,423920,50.03,1,-0.962
02-11-2021,11:15,11:30,0,71500,0,0,0,20562.5,0,74375,424080,50.04,1,-0.961
02-11-2021,11:30,11:45,0,69500,0,0,0,21187.5,0,72687.5,424400,50.04,1,-0.956
02-11-2021,11:45,12:00,0,72093.75,0,0,0,20968.75,0,75062.5,424040,50.01,1,-0.96
02-11-2021,12:00,12:15,0,71781.25,0,0,0,21593.75,0,74968.75,424800,50.01,1,-0.957
02-11-2021,12:15,12:30,0,71875,0,0,0,21687.5,0,75093.75,424640,49.98,1,-0.957
02-11-2021,12:30,12:45,0,71812.5,0,0,0,22062.5,0,75093.75,425000,50,1,-0.956
02-11-2021,12:45,13:00,0,71812.5,0,0,0,22687.5,0,75312.5,425560,50.03,1,-0.954
02-11-2021,13:00,13:15,0,71781.25,0,0,0,24531.25,0,75843.75,426740,50.04,1,-0.946
02-11-2021,13:15,13:30,0,71781.25,0,0,0,24343.75,0,75843.75,426600,50.03,1,-0.946
02-11-2021,13:30,13:45,0,73562.5,0,0,0,23437.5,0,77187.5,425820,49.92,1,-0.953
02-11-2021,13:45,14:00,0,74968.75,0,0,0,22406.25,0,78250,425560,49.92,1,-0.958
02-11-2021,14:00,14:15,0,75500,0,0,0,22437.5,0,78750,425280,49.89,1,-0.959
02-11-2021,14:15,14:30,0,75343.75,0,0,0,21656.25,0,78406.25,424520,49.84,1,-0.961
02-11-2021,14:30,14:45,0,75281.25,0,0,0,21687.5,0,78343.75,424460,49.84,1,-0.961
02-11-2021,14:45,15:00,0,74812.5,0,0,0,21718.75,0,77906.25,424820,49.95,1,-0.96
02-11-2021,15:00,15:15,0,75593.75,0,0,0,22406.25,0,78843.75,425060,50.01,1,-0.959
02-11-2021,15:15,15:30,0,75593.75,0,0,0,22093.75,0,78750,424540,49.88,1,-0.96
02-11-2021,15:30,15:45,0,76062.5,0,0,0,22437.5,0,79312.5,424700,49.96,1,-0.959
02-11-2021,15:45,16:00,0,76937.5,0,0,0,22468.75,0,80156.25,424860,49.96,1,-0.96
02-11-2021,16:00,16:15,0,77531.25,0,0,0,23343.75,0,80968.75,425340,49.94,1,-0.958
02-11-2021,16:15,16:30,0,77531.25,0,0,0,23312.5,0,80968.75,425280,49.96,1,-0.958
02-11-2021,16:30,16:45,0,76937.5,0,0,0,24156.25,0,80656.25,425760,49.98,1,-0.954
02-11-2021,16:45,17:00,0,76781.25,0,0,0,24937.5,0,80718.75,426240,50.02,1,-0.951
02-11-2021,17:00,17:15,0,76281.25,0,0,0,25468.75,0,80437.5,426520,50.01,1,-0.948
02-11-2021,17:15,17:30,0,76593.75,0,0,0,25656.25,0,80750,426380,50.03,1,-0.949
02-11-2021,17:30,17:45,0,76500,0,0,0,25062.5,0,80500,426200,50.04,1,-0.95
02-11-2021,17:45,18:00,0,76812.5,0,0,0,25031.25,0,80812.5,426400,50.03,1,-0.951
02-11-2021,18:00,18:15,0,78843.75,0,0,0,25000,0,82718.75,426600,50.05,1,-0.953
02-11-2021,18:15,18:30,0,81031.25,0,0,0,23000,0,84218.75,425660,50.03,1,-0.962
02-11-2021,18:30,18:45,0,79718.75,0,0,0,23656.25,0,83156.25,426200,50.07,1,-0.959
02-11-2021,18:45,19:00,0,80312.5,0,0,0,23906.25,0,83781.25,426580,50.11,1,-0.959
02-11-2021,19:00,19:15,0,80531.25,0,0,0,24093.75,0,84093.75,427040,50.11,1,-0.958
02-11-2021,19:15,19:30,0,81062.5,0,0,0,24281.25,0,84593.75,427320,50.11,1,-0.958
02-11-2021,19:30,19:45,0,81093.75,0,0,0,24531.25,0,84718.75,427380,50.05,1,-0.957
02-11-2021,19:45,20:00,0,80937.5,0,0,0,25312.5,0,84812.5,427780,50.02,1,-0.954
02-11-2021,20:00,20:15,0,79843.75,0,0,0,26156.25,0,84031.25,428240,50.02,1,-0.95
02-11-2021,20:15,20:30,0,82125,0,0,0,25531.25,0,86000,429100,50,1,-0.955
02-11-2021,20:30,20:45,0,79875,0,0,0,25968.75,0,83968.75,429620,49.99,1,-0.951
02-11-2021,20:45,21:00,0,80000,0,0,0,26437.5,0,84281.25,428240,49.98,1,-0.949
02-11-2021,21:00,21:15,0,79468.75,0,0,0,26531.25,0,83781.25,427980,49.96,1,-0.949
02-11-2021,21:15,21:30,0,78312.5,0,0,0,26406.25,0,82625,427960,49.98,1,-0.948
02-11-2021,21:30,21:45,0,76125,0,0,0,27375,0,80906.25,428740,50.01,1,-0.941
02-11-2021,21:45,22:00,0,75218.75,0,0,0,27750,0,80187.5,428860,50.02,1,-0.938
02-11-2021,22:00,22:15,0,73812.5,0,0,0,27937.5,0,78937.5,429040,50,1,-0.935
02-11-2021,22:15,22:30,0,73656.25,0,0,0,27562.5,0,78656.25,428740,50.02,1,-0.936
02-11-2021,22:30,22:45,0,74812.5,0,0,0,26750,0,79437.5,428280,49.99,1,-0.942
02-11-2021,22:45,23:00,0,74625,0,0,0,26687.5,0,79250,428140,50,1,-0.942
02-11-2021,23:00,23:15,0,72218.75,0,0,0,27062.5,0,77125,428520,50,1,-0.936
02-11-2021,23:15,23:30,0,69687.5,0,0,0,27906.25,0,75062.5,429060,50.03,1,-0.928
02-11-2021,23:30,23:45,0,68687.5,0,0,0,28156.25,0,74218.75,429180,50.03,1,-0.925
02-11-2021,23:45,00:00,0,69281.25,0,0,0,27968.75,0,74718.75,429140,50.05,1,-0.927
03-11-2021,00:00,00:15,0,68281.25,0,0,0,28281.25,0,73906.25,429160,50.02,1,-0.924
03-11-2021,00:15,00:30,0,67718.75,0,0,0,28125,0,73343.75,429120,50,1,-0.923
03-11-2021,00:30,00:45,0,67468.75,0,0,0,28406.25,0,73218.75,429140,49.98,1,-0.921
03-11-2021,00:45,01:00,0,67718.75,0,0,0,28125,0,73312.5,428960,49.98,1,-0.924
03-11-2021,01:00,01:15,0,67437.5,0,0,0,28125,0,73062.5,428820,49.97,1,-0.923
03-11-2021,01:15,01:30,0,67375,0,0,0,28062.5,0,72968.75,428900,49.97,1,-0.923
03-11-2021,01:30,01:45,0,67531.25,0,0,0,27843.75,0,73062.5,428800,49.94,1,-0.924
03-11-2021,01:45,02:00,0,68312.5,0,0,0,28156.25,0,73875,429100,49.99,1,-0.925
03-11-2021,02:00,02:15,0,66000,0,0,0,28468.75,0,71875,429480,49.97,1,-0.918
03-11-2021,02:15,02:30,0,66781.25,0,0,0,28312.5,0,72562.5,429460,50,1,-0.92
03-11-2021,02:30,02:45,0,67406.25,0,0,0,28156.25,0,73062.5,429320,49.98,1,-0.923
03-11-2021,02:45,03:00,0,68000,0,0,0,28125,0,73562.5,429340,50,1,-0.924
03-11-2021,03:00,03:15,0,66906.25,0,0,0,28375,0,72687.5,429500,49.98,1,-0.92
03-11-2021,03:15,03:30,0,65625,0,0,0,28531.25,0,71562.5,429560,49.95,1,-0.917
03-11-2021,03:30,03:45,0,65250,0,0,0,28437.5,0,71156.25,429540,49.93,1,-0.917
03-11-2021,03:45,04:00,0,65968.75,0,0,0,28281.25,0,71781.25,429400,49.91,1,-0.919
03-11-2021,04:00,04:15,0,67343.75,0,0,0,28218.75,0,73031.25,429320,49.96,1,-0.922
03-11-2021,04:15,04:30,0,69468.75,0,0,0,27406.25,0,74687.5,428880,50,1,-0.93
03-11-2021,04:30,04:45,0,70437.5,0,0,0,26843.75,0,75375,428480,49.99,1,-0.934
03-11-2021,04:45,05:00,0,72500,0,0,0,26156.25,0,77062.5,428020,50,1,-0.941
03-11-2021,05:00,05:15,0,74562.5,0,0,0,25843.75,0,78937.5,427740,50.03,1,-0.945
03-11-2021,05:15,05:30,0,77843.75,0,0,0,24656.25,0,81625,426900,50.02,1,-0.954
03-11-2021,05:30,05:45,0,78718.75,0,0,0,23750,0,82250,426060,49.99,1,-0.957
03-11-2021,05:45,06:00,0,80406.25,0,0,0,22812.5,0,83562.5,425520,49.98,1,-0.962
03-11-2021,06:00,06:15,0,83156.25,0,0,0,22281.25,0,86125,425300,49.98,1,-0.966
03-11-2021,06:15,06:30,0,87218.75,0,0,0,20406.25,0,89562.5,423720,49.97,1,-0.974
03-11-2021,06:30,06:45,0,87750,0,0,0,20343.75,0,90093.75,423560,50.01,1,-0.974
03-11-2021,06:45,07:00,0,87750,0,0,0,20062.5,0,90000,423300,50,1,-0.975
03-11-2021,07:00,07:15,0,87531.25,0,0,0,20031.25,0,89781.25,423160,49.96,1,-0.975
03-11-2021,07:15,07:30,0,87562.5,0,0,0,19031.25,0,89625,422500,49.89,1,-0.977
03-11-2021,07:30,07:45,0,83250,0,0,0,20375,0,85718.75,423780,49.99,1,-0.971
03-11-2021,07:45,08:00,0,78968.75,0,0,0,22125,0,82000,424380,50,1,-0.963
03-11-2021,08:00,08:15,0,78750,0,0,0,22468.75,0,81906.25,424160,49.95,1,-0.961
03-11-2021,08:15,08:30,0,78781.25,0,0,0,21781.25,0,81718.75,423820,49.97,1,-0.964
03-11-2021,08:30,08:45,0,77687.5,0,0,0,21875,0,80750,423740,49.83,1,-0.962
03-11-2021,08:45,09:00,0,76343.75,0,0,0,22718.75,0,79625,424200,49.89,1,-0.959
03-11-2021,09:00,09:15,0,76906.25,0,0,0,21687.5,0,79937.5,423600,49.82,1,-0.962
03-11-2021,09:15,09:30,0,75750,0,0,0,20687.5,0,78500,423380,49.79,1,-0.965
03-11-2021,09:30,09:45,0,70593.75,0,0,0,21656.25,0,73843.75,424240,49.96,1,-0.956
03-11-2021,09:45,10:00,0,69500,0,0,0,21843.75,0,72843.75,424520,50.02,1,-0.954
03-11-2021,10:00,10:15,0,71406.25,0,0,0,21375,0,74562.5,424260,50.08,1,-0.958
03-11-2021,10:15,10:30,0,71593.75,0,0,0,20156.25,0,74375,423880,50.03,1,-0.963
03-11-2021,10:30,10:45,0,73562.5,0,0,0,19125,0,76000,423180,50.02,1,-0.968
03-11-2021,10:45,11:00,0,74750,0,0,0,19125,0,77187.5,423060,50.08,1,-0.968
03-11-2021,11:00,11:15,0,75375,0,0,0,19375,0,77812.5,423080,50.04,1,-0.969
03-11-2021,11:15,11:30,0,73031.25,0,0,0,19875,0,75687.5,423540,50.08,1,-0.965
03-11-2021,11:30,11:45,0,72656.25,0,0,0,19781.25,0,75312.5,423520,50.05,1,-0.965
03-11-2021,11:45,12:00,0,73000,0,0,0,19625,0,75593.75,423380,50.01,1,-0.966
03-11-2021,12:00,12:15,0,72531.25,0,0,0,20500,0,75343.75,424080,50.01,1,-0.963
03-11-2021,12:15,12:30,0,72625,0,0,0,20781.25,0,75562.5,424040,49.99,1,-0.961
03-11-2021,12:30,12:45,0,74781.25,0,0,0,20968.75,0,77656.25,423560,50,1,-0.963
03-11-2021,12:45,13:00,0,75812.5,0,0,0,21718.75,0,78843.75,423960,50.02,1,-0.962
03-11-2021,13:00,13:15,0,76125,0,0,0,22531.25,0,79406.25,424540,50.01,1,-0.959
03-11-2021,13:15,13:30,0,76062.5,0,0,0,22531.25,0,79312.5,424540,50.02,1,-0.959
03-11-2021,13:30,13:45,0,77125,0,0,0,22406.25,0,80343.75,424380,50.01,1,-0.96
03-11-2021,13:45,14:00,0,76968.75,0,0,0,22562.5,0,80187.5,424440,50.04,1,-0.96
03-11-2021,14:00,14:15,0,77468.75,0,0,0,22031.25,0,80562.5,424180,50.01,1,-0.962
03-11-2021,14:15,14:30,0,77875,0,0,0,21218.75,0,80718.75,424280,49.99,1,-0.965
03-11-2021,14:30,14:45,0,77437.5,0,0,0,21312.5,0,80312.5,424340,50.03,1,-0.964
